ps,n,time,total_cells,active_cells,stem_cells,active_stem_cells
0.9,8,25,13694.0,3684.0,6410.0,1375.0
0.9,8,26,15682.0,3976.0,7090.0,1432.0
0.9,8,27,17898.0,4432.0,7787.0,1483.0
0.9,8,28,20296.0,4796.0,8514.0,1524.0
0.9,8,29,22943.0,5294.0,9254.0,1578.0
0.9,8,30,25772.0,5658.0,10025.0,1615.0
0.9,8,31,28882.0,6220.0,10802.0,1638.0
0.9,8,32,32206.0,6648.0,11596.0,1674.0
0.9,8,33,35767.0,7122.0,12393.0,1686.0
0.9,8,34,39640.0,7746.0,13230.0,1759.0
0.9,8,35,43776.0,8272.0,14052.0,1747.0
0.9,8,36,48159.0,8766.0,14888.0,1759.0
0.9,8,37,52828.0,9338.0,15769.0,1852.0
0.9,8,38,57781.0,9906.0,16655.0,1869.0
0.9,8,39,63084.0,10606.0,17557.0,1905.0
0.9,8,40,68710.0,11252.0,18465.0,1909.0
0.9,8,41,74646.0,11872.0,19369.0,1903.0
0.9,8,42,80950.0,12608.0,20262.0,1899.0
0.9,8,43,87597.0,13294.0,21170.0,1917.0
0.9,8,44,94553.0,13912.0,22047.0,1852.0
0.9,8,45,101920.0,14734.0,22933.0,1869.0
0.9,8,46,109644.0,15448.0,23822.0,1877.0
0.9,8,47,117777.0,16266.0,24697.0,1850.0
0.9,8,48,126308.0,17062.0,25593.0,1879.0
0.9,8,49,135231.0,17846.0,26480.0,1882.0
0.9,8,50,144552.0,18642.0,27363.0,1867.0
0.9,8,51,154319.0,19534.0,28230.0,1852.0
0.9,8,52,164442.0,20246.0,29101.0,1823.0
0.9,8,53,175060.0,21236.0,29947.0,1795.0
0.9,8,54,186137.0,22154.0,30783.0,1759.0
0.9,8,55,197666.0,23058.0,31613.0,1743.0
0.9,8,56,209664.0,23996.0,32443.0,1761.0
0.9,8,57,222160.0,24992.0,33279.0,1751.0
0.9,8,58,235165.0,26010.0,34087.0,1715.0
0.9,2,1,2.0,2.0,2.0,2.0
0.9,2,2,4.0,4.0,4.0,4.0
0.9,2,3,8.0,8.0,8.0,8.0
0.9,2,4,16.0,16.0,16.0,16.0
0.9,2,5,32.0,32.0,31.0,31.0
0.9,2,6,61.0,58.0,57.0,54.0
0.9,2,7,109.0,96.0,101.0,89.0
0.9,2,8,186.0,154.0,163.0,134.0
0.9,2,9,296.0,220.0,251.0,184.0
0.9,2,10,449.0,306.0,367.0,244.0
0.9,2,11,654.0,410.0,515.0,312.0
0.9,2,12,918.0,528.0,697.0,384.0
0.9,2,13,1246.0,656.0,902.0,439.0
0.9,2,14,1661.0,830.0,1140.0,514.0
0.9,2,15,2168.0,1014.0,1420.0,594.0
0.9,2,16,2752.0,1168.0,1732.0,654.0
0.9,2,17,3426.0,1348.0,2084.0,732.0
0.9,2,18,4203.0,1554.0,2463.0,802.0
0.9,2,19,5131.0,1856.0,2900.0,926.0
0.9,2,20,6184.0,2106.0,3375.0,1004.0
0.9,2,21,7392.0,2416.0,3912.0,1117.0
0.9,2,22,8726.0,2668.0,4465.0,1177.0
0.9,2,23,10227.0,3002.0,5065.0,1264.0
0.9,2,24,11885.0,3316.0,5671.0,1289.0
0.9,2,25,13733.0,3696.0,6324.0,1377.0
0.9,2,26,15746.0,4026.0,7001.0,1422.0
0.9,2,27,17945.0,4398.0,7694.0,1468.0
0.9,2,28,20371.0,4852.0,8387.0,1478.0
0.9,2,29,22976.0,5210.0,9111.0,1524.0
0.9,2,30,25824.0,5696.0,9857.0,1582.0
0.9,2,31,28901.0,6154.0,10627.0,1612.0
0.9,2,32,32239.0,6676.0,11402.0,1632.0
0.9,2,33,35800.0,7122.0,12192.0,1658.0
0.9,2,34,39663.0,7726.0,13008.0,1705.0
0.9,2,35,43760.0,8194.0,13831.0,1738.0
0.9,2,36,48147.0,8774.0,14650.0,1745.0
0.9,2,37,52845.0,9396.0,15488.0,1762.0
0.9,2,38,57842.0,9994.0,16315.0,1741.0
0.9,2,39,63105.0,10526.0,17177.0,1810.0
0.9,2,40,68717.0,11224.0,18054.0,1844.0
0.9,2,41,74677.0,11920.0,18920.0,1835.0
0.9,2,42,80945.0,12536.0,19798.0,1863.0
0.9,2,43,87539.0,13188.0,20680.0,1865.0
0.9,2,44,94500.0,13922.0,21533.0,1824.0
0.9,2,45,101827.0,14654.0,22397.0,1806.0
0.9,2,46,109594.0,15534.0,23254.0,1815.0
0.9,2,47,117725.0,16262.0,24115.0,1804.0
0.9,2,48,126225.0,17000.0,24960.0,1775.0
0.9,2,49,135100.0,17750.0,25800.0,1764.0
0.9,2,50,144421.0,18642.0,26647.0,1794.0
0.9,2,51,154130.0,19418.0,27477.0,1764.0
0.9,2,52,164300.0,20340.0,28313.0,1761.0
0.9,2,53,174998.0,21396.0,29150.0,1773.0
0.9,2,54,186061.0,22126.0,29954.0,1709.0
0.9,2,55,197588.0,23054.0,30767.0,1720.0
0.9,2,56,209565.0,23954.0,31575.0,1717.0
0.9,2,57,222040.0,24950.0,32388.0,1718.0
0.9,2,58,235029.0,25978.0,33202.0,1724.0
0.9,2,59,248471.0,26884.0,34028.0,1735.0
0.9,2,60,262419.0,27896.0,34808.0,1674.0
0.3,9,1,2.0,2.0,1.0,1.0
0.3,9,2,4.0,4.0,1.0,1.0
0.3,9,3,8.0,8.0,2.0,2.0
0.3,9,4,16.0,16.0,3.0,3.0
0.3,9,5,32.0,32.0,4.0,4.0
0.3,9,6,60.0,56.0,4.0,3.0
0.3,9,7,111.0,102.0,4.0,3.0
0.3,9,8,186.0,150.0,4.0,2.0
0.3,9,9,296.0,220.0,5.0,3.0
0.3,9,10,451.0,310.0,5.0,3.0
0.3,9,11,652.0,402.0,5.0,2.0
0.3,9,12,905.0,506.0,6.0,2.0
0.3,9,13,1232.0,654.0,6.0,1.0
0.3,9,14,1633.0,802.0,6.0,1.0
0.3,9,15,2121.0,976.0,7.0,2.0
0.3,9,16,2696.0,1150.0,7.0,1.0
0.3,9,17,3379.0,1366.0,7.0,1.0
0.3,9,18,4165.0,1572.0,8.0,2.0
0.3,9,19,5069.0,1808.0,8.0,1.0
0.3,9,20,6111.0,2084.0,8.0,1.0
0.3,9,21,7286.0,2350.0,9.0,2.0
0.3,9,22,8611.0,2650.0,10.0,2.0
0.3,9,23,10089.0,2956.0,10.0,1.0
0.3,9,24,11732.0,3286.0,10.0,0.0
0.3,9,25,13544.0,3624.0,10.0,0.0
0.3,9,26,15535.0,3982.0,10.0,0.0
0.3,9,27,17728.0,4386.0,10.0,0.0
0.3,9,28,20119.0,4782.0,10.0,0.0
0.3,9,29,22766.0,5294.0,10.0,0.0
0.3,9,30,25624.0,5716.0,10.0,0.0
0.3,9,31,28711.0,6174.0,10.0,0.0
0.3,9,32,32031.0,6640.0,10.0,0.0
0.3,9,33,35574.0,7086.0,10.0,0.0
0.3,9,34,39403.0,7658.0,10.0,0.0
0.3,9,35,43522.0,8238.0,10.0,0.0
0.3,9,36,47908.0,8772.0,10.0,0.0
0.3,9,37,52538.0,9260.0,10.0,0.0
0.3,9,38,57482.0,9888.0,10.0,0.0
0.3,9,39,62791.0,10618.0,10.0,0.0
0.3,9,40,68409.0,11236.0,10.0,0.0
0.3,9,41,74329.0,11840.0,10.0,0.0
0.3,9,42,80565.0,12472.0,10.0,0.0
0.3,9,43,87119.0,13108.0,10.0,0.0
0.3,9,44,94087.0,13936.0,10.0,0.0
0.3,9,45,101370.0,14566.0,10.0,0.0
0.3,9,46,109012.0,15284.0,10.0,0.0
0.3,9,47,117096.0,16168.0,10.0,0.0
0.3,9,48,125594.0,16996.0,10.0,0.0
0.3,9,49,134456.0,17724.0,10.0,0.0
0.3,9,50,143732.0,18552.0,10.0,0.0
0.3,9,51,153437.0,19410.0,10.0,0.0
0.3,9,52,163535.0,20196.0,10.0,0.0
0.3,9,53,174091.0,21112.0,10.0,0.0
0.3,9,54,185103.0,22024.0,10.0,0.0
0.3,9,55,196563.0,22920.0,10.0,0.0
0.3,9,56,208549.0,23972.0,10.0,0.0
0.3,9,57,220990.0,24882.0,10.0,0.0
0.3,9,58,233885.0,25790.0,10.0,0.0
1.0,7,1,2.0,2.0,2.0,2.0
1.0,7,2,4.0,4.0,4.0,4.0
1.0,7,3,8.0,8.0,8.0,8.0
1.0,7,4,16.0,16.0,16.0,16.0
1.0,7,5,31.0,30.0,31.0,30.0
1.0,7,6,60.0,58.0,60.0,58.0
1.0,7,7,108.0,96.0,108.0,96.0
1.0,7,8,182.0,148.0,182.0,148.0
1.0,7,9,295.0,226.0,295.0,226.0
1.0,7,10,449.0,308.0,449.0,308.0
1.0,7,11,651.0,404.0,651.0,404.0
1.0,7,12,911.0,520.0,911.0,520.0
1.0,7,13,1229.0,636.0,1229.0,636.0
1.0,7,14,1630.0,802.0,1630.0,802.0
1.0,7,15,2112.0,964.0,2112.0,964.0
1.0,7,16,2683.0,1142.0,2683.0,1142.0
1.0,7,17,3366.0,1366.0,3366.0,1366.0
1.0,7,18,4153.0,1574.0,4153.0,1574.0
1.0,7,19,5050.0,1794.0,5050.0,1794.0
1.0,7,20,6106.0,2112.0,6106.0,2112.0
1.0,7,21,7287.0,2362.0,7287.0,2362.0
1.0,7,22,8613.0,2652.0,8613.0,2652.0
1.0,7,23,10072.0,2918.0,10072.0,2918.0
1.0,7,24,11722.0,3300.0,11722.0,3300.0
1.0,7,25,13538.0,3632.0,13538.0,3632.0
1.0,7,26,15534.0,3992.0,15534.0,3992.0
1.0,7,27,17734.0,4400.0,17734.0,4400.0
1.0,7,28,20149.0,4830.0,20149.0,4830.0
1.0,7,29,22733.0,5168.0,22733.0,5168.0
1.0,7,30,25590.0,5714.0,25590.0,5714.0
1.0,7,31,28632.0,6084.0,28632.0,6084.0
1.0,7,32,31942.0,6620.0,31942.0,6620.0
1.0,7,33,35496.0,7108.0,35496.0,7108.0
1.0,7,34,39327.0,7662.0,39327.0,7662.0
1.0,7,35,43416.0,8178.0,43416.0,8178.0
1.0,7,36,47753.0,8674.0,47753.0,8674.0
1.0,7,37,52397.0,9288.0,52397.0,9288.0
1.0,7,38,57314.0,9834.0,57314.0,9834.0
1.0,7,39,62571.0,10514.0,62571.0,10514.0
1.0,7,40,68159.0,11176.0,68159.0,11176.0
1.0,7,41,74052.0,11786.0,74052.0,11786.0
1.0,7,42,80308.0,12512.0,80308.0,12512.0
1.0,7,43,86911.0,13206.0,86911.0,13206.0
1.0,7,44,93800.0,13778.0,93800.0,13778.0
1.0,7,45,101095.0,14590.0,101095.0,14590.0
1.0,7,46,108782.0,15374.0,108782.0,15374.0
1.0,7,47,116852.0,16140.0,116852.0,16140.0
1.0,7,48,125335.0,16966.0,125335.0,16966.0
1.0,7,49,134180.0,17690.0,134180.0,17690.0
1.0,7,50,143446.0,18532.0,143446.0,18532.0
1.0,7,51,153166.0,19440.0,153166.0,19440.0
1.0,7,52,163260.0,20188.0,163260.0,20188.0
1.0,7,53,173829.0,21138.0,173829.0,21138.0
1.0,7,54,184849.0,22040.0,184849.0,22040.0
1.0,7,55,196359.0,23020.0,196359.0,23020.0
1.0,7,56,208308.0,23898.0,208308.0,23898.0
1.0,7,57,220725.0,24834.0,220725.0,24834.0
1.0,7,58,233652.0,25854.0,233652.0,25854.0
1.0,7,59,247070.0,26836.0,247070.0,26836.0
0.9,6,1,2.0,2.0,2.0,2.0
0.9,6,2,4.0,4.0,4.0,4.0
0.9,6,3,8.0,8.0,8.0,8.0
0.9,6,4,16.0,16.0,16.0,16.0
0.9,6,5,32.0,32.0,31.0,31.0
0.9,6,6,61.0,58.0,57.0,54.0
0.9,6,7,110.0,98.0,100.0,89.0
0.9,6,8,190.0,160.0,165.0,140.0
0.9,6,9,304.0,228.0,255.0,190.0
0.9,6,10,463.0,318.0,374.0,249.0
0.9,6,11,676.0,426.0,527.0,319.0
0.9,6,12,945.0,538.0,712.0,390.0
0.9,6,13,1274.0,658.0,915.0,437.0
0.9,6,14,1693.0,838.0,1157.0,517.0
0.9,6,15,2186.0,986.0,1421.0,567.0
0.9,6,16,2781.0,1190.0,1741.0,669.0
0.9,6,17,3464.0,1366.0,2087.0,726.0
0.9,6,18,4268.0,1608.0,2466.0,801.0
0.9,6,19,5197.0,1858.0,2892.0,900.0
0.9,6,20,6243.0,2092.0,3343.0,950.0
0.9,6,21,7445.0,2404.0,3836.0,1044.0
0.9,6,22,8799.0,2708.0,4352.0,1105.0
0.9,6,23,10318.0,3038.0,4920.0,1198.0
0.9,6,24,12004.0,3372.0,5512.0,1256.0
0.9,6,25,13857.0,3706.0,6137.0,1316.0
0.9,6,26,15887.0,4060.0,6780.0,1366.0
0.9,6,27,18100.0,4426.0,7450.0,1418.0
0.9,6,28,20556.0,4912.0,8153.0,1471.0
0.9,6,29,23211.0,5310.0,8828.0,1434.0
0.9,6,30,26095.0,5768.0,9548.0,1515.0
0.9,6,31,29222.0,6254.0,10276.0,1523.0
0.9,6,32,32588.0,6732.0,11033.0,1601.0
0.9,6,33,36175.0,7174.0,11805.0,1625.0
0.9,6,34,40058.0,7766.0,12595.0,1667.0
0.9,6,35,44182.0,8248.0,13407.0,1702.0
0.9,6,36,48586.0,8808.0,14210.0,1692.0
0.9,6,37,53267.0,9362.0,15050.0,1750.0
0.9,6,38,58244.0,9954.0,15893.0,1770.0
0.9,6,39,63546.0,10604.0,16763.0,1826.0
0.9,6,40,69163.0,11234.0,17642.0,1855.0
0.9,6,41,75159.0,11992.0,18527.0,1863.0
0.9,6,42,81413.0,12508.0,19412.0,1865.0
0.9,6,43,88075.0,13324.0,20310.0,1909.0
0.9,6,44,95049.0,13948.0,21161.0,1813.0
0.9,6,45,102408.0,14718.0,22003.0,1796.0
0.9,6,46,110161.0,15506.0,22881.0,1838.0
0.9,6,47,118252.0,16182.0,23769.0,1852.0
0.9,6,48,126779.0,17054.0,24642.0,1839.0
0.9,6,49,135672.0,17786.0,25513.0,1828.0
0.9,6,50,144986.0,18628.0,26384.0,1843.0
0.9,6,51,154785.0,19598.0,27238.0,1792.0
0.9,6,52,164996.0,20422.0,28077.0,1776.0
0.9,6,53,175706.0,21420.0,28928.0,1809.0
0.9,6,54,186770.0,22128.0,29758.0,1742.0
0.9,6,55,198308.0,23076.0,30568.0,1721.0
0.9,6,56,210351.0,24086.0,31381.0,1719.0
0.9,6,57,222873.0,25044.0,32170.0,1663.0
0.9,6,58,235865.0,25984.0,32941.0,1612.0
0.4,10,1,2.0,2.0,1.0,1.0
0.4,10,2,4.0,4.0,1.0,1.0
0.4,10,3,8.0,8.0,2.0,2.0
0.4,10,4,16.0,16.0,4.0,4.0
0.4,10,5,32.0,32.0,7.0,7.0
0.4,10,6,61.0,58.0,10.0,8.0
0.4,10,7,112.0,102.0,11.0,9.0
0.4,10,8,187.0,150.0,12.0,8.0
0.4,10,9,295.0,216.0,13.0,8.0
0.4,10,10,441.0,292.0,14.0,7.0
0.4,10,11,641.0,400.0,14.0,5.0
0.4,10,12,894.0,506.0,16.0,6.0
0.4,10,13,1222.0,656.0,16.0,4.0
0.4,10,14,1625.0,806.0,18.0,4.0
0.4,10,15,2120.0,990.0,19.0,5.0
0.4,10,16,2685.0,1130.0,21.0,4.0
0.4,10,17,3362.0,1354.0,22.0,3.0
0.4,10,18,4154.0,1584.0,22.0,2.0
0.4,10,19,5050.0,1792.0,22.0,0.0
0.4,10,20,6085.0,2070.0,22.0,0.0
0.4,10,21,7267.0,2364.0,22.0,0.0
0.4,10,22,8587.0,2640.0,22.0,0.0
0.4,10,23,10084.0,2994.0,22.0,0.0
0.4,10,24,11726.0,3284.0,22.0,0.0
0.4,10,25,13556.0,3660.0,22.0,0.0
0.4,10,26,15540.0,3968.0,22.0,0.0
0.4,10,27,17741.0,4402.0,22.0,0.0
0.4,10,28,20134.0,4786.0,22.0,0.0
0.4,10,29,22748.0,5228.0,22.0,0.0
0.4,10,30,25583.0,5670.0,22.0,0.0
0.4,10,31,28687.0,6208.0,22.0,0.0
0.4,10,32,32003.0,6632.0,22.0,0.0
0.4,10,33,35567.0,7128.0,22.0,0.0
0.4,10,34,39386.0,7638.0,22.0,0.0
0.4,10,35,43499.0,8226.0,22.0,0.0
0.4,10,36,47874.0,8750.0,22.0,0.0
0.4,10,37,52531.0,9314.0,22.0,0.0
0.4,10,38,57497.0,9932.0,22.0,0.0
0.4,10,39,62812.0,10630.0,22.0,0.0
0.4,10,40,68397.0,11170.0,22.0,0.0
0.4,10,41,74305.0,11816.0,22.0,0.0
0.4,10,42,80555.0,12500.0,22.0,0.0
0.4,10,43,87198.0,13286.0,22.0,0.0
0.4,10,44,94128.0,13860.0,22.0,0.0
0.4,10,45,101427.0,14598.0,22.0,0.0
0.4,10,46,109157.0,15460.0,22.0,0.0
0.4,10,47,117243.0,16172.0,22.0,0.0
0.4,10,48,125643.0,16800.0,22.0,0.0
0.4,10,49,134516.0,17746.0,22.0,0.0
0.4,10,50,143830.0,18628.0,22.0,0.0
0.4,10,51,153566.0,19472.0,22.0,0.0
0.4,10,52,163688.0,20244.0,22.0,0.0
0.4,10,53,174257.0,21138.0,22.0,0.0
0.4,10,54,185303.0,22092.0,22.0,0.0
0.4,10,55,196762.0,22918.0,22.0,0.0
0.4,3,1,2.0,2.0,1.0,1.0
0.4,3,2,4.0,4.0,1.0,1.0
0.4,3,3,8.0,8.0,2.0,2.0
0.4,3,4,16.0,16.0,4.0,4.0
0.4,3,5,32.0,32.0,7.0,7.0
0.4,3,6,62.0,60.0,11.0,10.0
0.4,3,7,112.0,100.0,12.0,9.0
0.4,3,8,187.0,150.0,13.0,8.0
0.4,3,9,300.0,226.0,15.0,9.0
0.4,3,10,455.0,310.0,17.0,10.0
0.4,3,11,659.0,408.0,18.0,7.0
0.4,3,12,925.0,532.0,21.0,10.0
0.4,3,13,1249.0,648.0,24.0,10.0
0.4,3,14,1659.0,820.0,26.0,9.0
0.4,3,15,2142.0,966.0,29.0,9.0
0.4,3,16,2723.0,1162.0,30.0,5.0
0.4,3,17,3404.0,1362.0,32.0,7.0
0.4,3,18,4202.0,1596.0,35.0,7.0
0.4,3,19,5115.0,1826.0,36.0,3.0
0.4,3,20,6152.0,2074.0,36.0,2.0
0.4,3,21,7334.0,2364.0,37.0,3.0
0.4,3,22,8662.0,2656.0,37.0,0.0
0.4,3,23,10146.0,2968.0,37.0,0.0
0.4,3,24,11793.0,3294.0,37.0,0.0
0.4,3,25,13634.0,3682.0,37.0,0.0
0.4,3,26,15649.0,4030.0,37.0,0.0
0.4,3,27,17868.0,4438.0,37.0,0.0
0.4,3,28,20298.0,4860.0,37.0,0.0
0.4,3,29,22915.0,5234.0,37.0,0.0
0.4,3,30,25749.0,5668.0,37.0,0.0
0.4,3,31,28832.0,6166.0,37.0,0.0
0.4,3,32,32196.0,6728.0,37.0,0.0
0.4,3,33,35761.0,7130.0,37.0,0.0
0.4,3,34,39618.0,7714.0,37.0,0.0
0.4,3,35,43709.0,8182.0,37.0,0.0
0.4,3,36,48079.0,8740.0,37.0,0.0
0.4,3,37,52781.0,9404.0,37.0,0.0
0.4,3,38,57739.0,9916.0,37.0,0.0
0.4,3,39,63027.0,10576.0,37.0,0.0
0.4,3,40,68611.0,11168.0,37.0,0.0
0.4,3,41,74587.0,11952.0,37.0,0.0
0.4,3,42,80878.0,12582.0,37.0,0.0
0.4,3,43,87467.0,13178.0,37.0,0.0
0.4,3,44,94433.0,13932.0,37.0,0.0
0.4,3,45,101777.0,14688.0,37.0,0.0
0.4,3,46,109541.0,15528.0,37.0,0.0
0.4,3,47,117644.0,16206.0,37.0,0.0
0.4,3,48,126170.0,17052.0,37.0,0.0
0.4,3,49,135082.0,17824.0,37.0,0.0
0.4,3,50,144351.0,18538.0,37.0,0.0
0.4,3,51,154047.0,19392.0,37.0,0.0
0.4,3,52,164104.0,20114.0,37.0,0.0
0.4,3,53,174723.0,21238.0,37.0,0.0
0.4,3,54,185801.0,22156.0,37.0,0.0
0.4,3,55,197354.0,23106.0,37.0,0.0
0.4,3,56,209324.0,23940.0,37.0,0.0
0.4,3,57,221817.0,24986.0,37.0,0.0
0.4,3,58,234802.0,25970.0,37.0,0.0
0.4,3,59,248272.0,26940.0,37.0,0.0
0.4,3,60,262295.0,28046.0,37.0,0.0
0.7,8,1,2.0,2.0,2.0,2.0
0.7,8,2,4.0,4.0,4.0,4.0
0.7,8,3,8.0,8.0,7.0,7.0
0.7,8,4,16.0,16.0,11.0,11.0
0.7,8,5,32.0,32.0,19.0,19.0
0.7,8,6,61.0,58.0,29.0,28.0
0.7,8,7,110.0,98.0,47.0,41.0
0.7,8,8,186.0,152.0,72.0,59.0
0.7,8,9,299.0,226.0,110.0,83.0
0.7,8,10,452.0,306.0,147.0,92.0
0.7,8,11,662.0,420.0,188.0,102.0
0.7,8,12,918.0,512.0,240.0,115.0
0.7,8,13,1250.0,664.0,294.0,127.0
0.7,8,14,1665.0,830.0,358.0,146.0
0.7,8,15,2155.0,980.0,427.0,159.0
0.7,8,16,2739.0,1168.0,484.0,138.0
0.7,8,17,3430.0,1382.0,537.0,135.0
0.7,8,18,4225.0,1590.0,586.0,126.0
0.7,8,19,5140.0,1830.0,632.0,120.0
0.7,8,20,6187.0,2094.0,685.0,123.0
0.7,8,21,7357.0,2340.0,741.0,135.0
0.7,8,22,8697.0,2680.0,789.0,122.0
0.7,8,23,10203.0,3012.0,834.0,111.0
0.7,8,24,11858.0,3310.0,883.0,112.0
0.7,8,25,13685.0,3654.0,918.0,85.0
0.7,8,26,15706.0,4042.0,955.0,89.0
0.7,8,27,17928.0,4444.0,992.0,82.0
0.7,8,28,20351.0,4846.0,1026.0,83.0
0.7,8,29,22993.0,5284.0,1060.0,81.0
0.7,8,30,25860.0,5734.0,1088.0,76.0
0.7,8,31,28948.0,6176.0,1114.0,67.0
0.7,8,32,32282.0,6668.0,1134.0,51.0
0.7,8,33,35855.0,7146.0,1154.0,51.0
0.7,8,34,39674.0,7638.0,1174.0,46.0
0.7,8,35,43804.0,8260.0,1195.0,47.0
0.7,8,36,48202.0,8796.0,1214.0,42.0
0.7,8,37,52870.0,9336.0,1228.0,36.0
0.7,8,38,57881.0,10022.0,1244.0,36.0
0.7,8,39,63157.0,10552.0,1260.0,36.0
0.7,8,40,68751.0,11188.0,1274.0,38.0
0.7,8,41,74689.0,11876.0,1286.0,32.0
0.7,8,42,80952.0,12526.0,1297.0,29.0
0.7,8,43,87550.0,13196.0,1308.0,23.0
0.7,8,44,94508.0,13916.0,1318.0,22.0
0.7,8,45,101825.0,14634.0,1326.0,19.0
0.7,8,46,109507.0,15364.0,1332.0,13.0
0.7,8,47,117597.0,16180.0,1337.0,12.0
0.7,8,48,126126.0,17058.0,1341.0,11.0
0.7,8,49,135060.0,17868.0,1345.0,9.0
0.7,8,50,144356.0,18592.0,1348.0,8.0
0.7,8,51,154066.0,19420.0,1348.0,4.0
0.7,8,52,164214.0,20296.0,1350.0,4.0
0.7,8,53,174807.0,21186.0,1352.0,4.0
0.7,8,54,185844.0,22074.0,1355.0,6.0
0.7,8,55,197352.0,23016.0,1357.0,4.0
0.7,8,56,209301.0,23898.0,1360.0,6.0
0.7,8,57,221748.0,24894.0,1363.0,7.0
0.7,8,58,234702.0,25908.0,1365.0,4.0
0.7,8,59,248106.0,26808.0,1367.0,4.0
0.8,8,1,2.0,2.0,2.0,2.0
0.8,8,2,4.0,4.0,4.0,4.0
0.8,8,3,8.0,8.0,7.0,7.0
0.8,8,4,16.0,16.0,12.0,12.0
0.8,8,5,32.0,32.0,22.0,22.0
0.8,8,6,63.0,62.0,40.0,40.0
0.8,8,7,114.0,102.0,67.0,60.0
0.8,8,8,189.0,150.0,100.0,75.0
0.8,8,9,299.0,220.0,142.0,94.0
0.8,8,10,452.0,306.0,192.0,116.0
0.8,8,11,659.0,414.0,259.0,145.0
0.8,8,12,922.0,526.0,338.0,173.0
0.8,8,13,1248.0,652.0,421.0,188.0
0.8,8,14,1652.0,808.0,519.0,222.0
0.8,8,15,2136.0,968.0,635.0,263.0
0.8,8,16,2724.0,1176.0,759.0,275.0
0.8,8,17,3418.0,1388.0,894.0,307.0
0.8,8,18,4218.0,1600.0,1037.0,322.0
0.8,8,19,5121.0,1806.0,1181.0,319.0
0.8,8,20,6175.0,2108.0,1330.0,331.0
0.8,8,21,7353.0,2356.0,1492.0,354.0
0.8,8,22,8700.0,2694.0,1650.0,351.0
0.8,8,23,10205.0,3010.0,1806.0,357.0
0.8,8,24,11862.0,3314.0,1951.0,346.0
0.8,8,25,13704.0,3684.0,2109.0,355.0
0.8,8,26,15749.0,4090.0,2261.0,345.0
0.8,8,27,17957.0,4416.0,2400.0,327.0
0.8,8,28,20399.0,4884.0,2525.0,293.0
0.8,8,29,23038.0,5278.0,2651.0,289.0
0.8,8,30,25898.0,5720.0,2781.0,288.0
0.8,8,31,29002.0,6208.0,2920.0,307.0
0.8,8,32,32345.0,6686.0,3041.0,276.0
0.8,8,33,35915.0,7140.0,3161.0,280.0
0.8,8,34,39764.0,7698.0,3277.0,263.0
0.8,8,35,43853.0,8178.0,3390.0,260.0
0.8,8,36,48278.0,8850.0,3496.0,239.0
0.8,8,37,52973.0,9390.0,3593.0,226.0
0.8,8,38,57949.0,9952.0,3696.0,235.0
0.8,8,39,63235.0,10572.0,3790.0,223.0
0.8,8,40,68849.0,11228.0,3884.0,209.0
0.8,8,41,74797.0,11896.0,3979.0,210.0
0.8,8,42,81069.0,12544.0,4068.0,194.0
0.8,8,43,87706.0,13274.0,4155.0,194.0
0.8,8,44,94756.0,14100.0,4234.0,179.0
0.8,8,45,102078.0,14644.0,4313.0,177.0
0.8,8,46,109786.0,15416.0,4392.0,174.0
0.8,8,47,117932.0,16292.0,4457.0,154.0
0.8,8,48,126454.0,17044.0,4528.0,152.0
0.8,8,49,135381.0,17854.0,4593.0,147.0
0.8,8,50,144731.0,18700.0,4656.0,146.0
0.8,8,51,154473.0,19484.0,4713.0,130.0
0.8,8,52,164704.0,20462.0,4769.0,124.0
0.8,8,53,175332.0,21256.0,4822.0,119.0
0.8,8,54,186404.0,22144.0,4877.0,115.0
0.8,8,55,198001.0,23194.0,4920.0,101.0
0.8,8,56,210094.0,24186.0,4968.0,107.0
0.8,8,57,222607.0,25026.0,5014.0,102.0
0.8,8,58,235633.0,26052.0,5053.0,92.0
0.8,8,59,249126.0,26986.0,5101.0,100.0
1.0,9,1,2.0,2.0,2.0,2.0
1.0,9,2,4.0,4.0,4.0,4.0
1.0,9,3,8.0,8.0,8.0,8.0
1.0,9,4,16.0,16.0,16.0,16.0
1.0,9,5,32.0,32.0,32.0,32.0
1.0,9,6,60.0,56.0,60.0,56.0
1.0,9,7,106.0,92.0,106.0,92.0
1.0,9,8,181.0,150.0,181.0,150.0
1.0,9,9,290.0,218.0,290.0,218.0
1.0,9,10,442.0,304.0,442.0,304.0
1.0,9,11,649.0,414.0,649.0,414.0
1.0,9,12,912.0,526.0,912.0,526.0
1.0,9,13,1241.0,658.0,1241.0,658.0
1.0,9,14,1647.0,812.0,1647.0,812.0
1.0,9,15,2140.0,986.0,2140.0,986.0
1.0,9,16,2732.0,1184.0,2732.0,1184.0
1.0,9,17,3418.0,1372.0,3418.0,1372.0
1.0,9,18,4207.0,1578.0,4207.0,1578.0
1.0,9,19,5116.0,1818.0,5116.0,1818.0
1.0,9,20,6166.0,2100.0,6166.0,2100.0
1.0,9,21,7345.0,2358.0,7345.0,2358.0
1.0,9,22,8680.0,2670.0,8680.0,2670.0
1.0,9,23,10176.0,2992.0,10176.0,2992.0
1.0,9,24,11837.0,3322.0,11837.0,3322.0
1.0,9,25,13658.0,3642.0,13658.0,3642.0
1.0,9,26,15650.0,3984.0,15650.0,3984.0
1.0,9,27,17862.0,4424.0,17862.0,4424.0
